period,minute,seconds,matchId,type,swimoff_homeTeamSwimmer_playerId,swimoff_homeTeamSwimmer_teamId,swimoff_awayTeamSwimmer_teamId,swimoff_awayTeamSwimmer_playerId,swimoff_winnerSwimmer_teamId,swimoff_winnerSwimmer_playerId,shot_teamId,shot_type,shot_takenBy_playerId,shot_takenBy_teamId,shot_assistedBy_playerId,shot_isGoal,shot_isFastBreak,shot_isDirectFromFoul,shot_locationX,shot_locationY,shot_targetX,shot_targetY,shot_savedBy_playerId,shot_savedBy_teamId,shot_blockedBy_playerId,shot_blockedBy_teamId,shot_blockedBy_positionId,turnover_teamId,turnover_type,turnover_lostPossesionPlayer_playerId,turnover_lostPossesionPlayer_teamId,turnover_wonPossesionPlayer_playerId,turnover_wonPossesionPlayer_teamId,exclusion_teamId,exclusion_type,exclusion_excludedPlayer_playerId,exclusion_excludedPlayer_teamId,exclusion_fouledPlayer_playerId,exclusion_fouledPlayer_teamId,exclusion_isPenaltyExclusion,exclusion_isDoubleExclusion,exclusion_locationX,exclusion_locationY,timeout_teamId,team_id,swimoff_home,swimoff_away,swimoff_winner,shot_taken_by,shot_assist_by,shot_saved_by,turnover_lost_by,turnover_won_by,exclusion_foul_by,exclusion_drawn_by,shot_blocked_by,home_team_id,away_team_id,game_time_seconds,team_id_last,game_time_seconds_last,timeout_taken
Second_Period,6,5,12231,Exclusion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.0,Exclusion,548.0,80.0,18860.0,165.0,False,False,0.538,0.082,,165.0, , , , , , , , ,Francesco Cassia,Jack Larsen, ,80,165,1325,80.0,1342.0,
Second_Period,5,49,12231,Shot,,,,,,,165.0,Power_Play,20707.0,165.0,,False,False,False,0.242,0.096,0.268,0.476,1365.0,80.0,,,,,,,,,,,,,,,,,,,,,165.0, , , ,Connor Ohl, ,Gianmarco Nicosia, , , , , ,80,165,1309,165.0,1325.0,
Second_Period,5,33,12231,Turnover,,,,,,,,,,,,,,,,,,,,,,,,80.0,Lost_Ball,1365.0,80.0,,,,,,,,,,,,,,80.0, , , , , , ,Gianmarco Nicosia, , , , ,80,165,1293,165.0,1309.0,
Second_Period,5,10,12231,Shot,,,,,,,165.0,Regular_Attack,12216.0,165.0,,False,False,False,0.385,0.148,0.329,0.944,1365.0,80.0,,,,,,,,,,,,,,,,,,,,,165.0, , , ,Jake Ehrhardt, ,Gianmarco Nicosia, , , , , ,80,165,1270,80.0,1293.0,
Second_Period,5,1,12231,Shot,,,,,,,80.0,Regular_Attack,6040.0,80.0,1358.0,True,False,False,0.378,0.175,0.286,0.883,,,,,,,,,,,,,,,,,,,,,,,80.0, , , ,Filippo Ferrero,Alessandro Velotto, , , , , , ,80,165,1261,165.0,1270.0,
Second_Period,4,43,12231,Exclusion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.0,Exclusion,134.0,80.0,23857.0,165.0,False,False,0.526,0.068,,165.0, , , , , , , , ,Nicholas Presciutti,Dom Brown, ,80,165,1243,80.0,1261.0,
Second_Period,4,31,12231,Shot,,,,,,,165.0,Power_Play,12214.0,165.0,12216.0,True,False,False,0.68,0.166,0.361,0.896,,,,,,,,,,,,,,,,,,,,,,,165.0, , , ,Chase William Dodd,Jake Ehrhardt, , , , , , ,80,165,1231,165.0,1243.0,
Second_Period,4,3,12231,Shot,,,,,,,80.0,Regular_Attack,493.0,80.0,,False,False,False,0.524,0.296,0.526,0.495,4895.0,165.0,,,,,,,,,,,,,,,,,,,,,80.0, , , ,Edoardo Di Somma, ,Adrian Weinberg, , , , , ,80,165,1203,165.0,1231.0,
Second_Period,3,35,12231,Turnover,,,,,,,,,,,,,,,,,,,,,,,,165.0,Lost_Ball,2203.0,165.0,493.0,80.0,,,,,,,,,,,,165.0, , , , , , ,Hannes Daube,Edoardo Di Somma, , , ,80,165,1175,80.0,1203.0,
Second_Period,3,16,12231,Shot,,,,,,,80.0,Regular_Attack,136.0,80.0,,False,False,False,0.284,0.234,0.415,0.622,4895.0,165.0,,,,,,,,,,,,,,,,,,,,,80.0, , , ,Giacomo Cannella, ,Adrian Weinberg, , , , , ,80,165,1156,165.0,1175.0,
Second_Period,2,47,12231,Turnover,,,,,,,,,,,,,,,,,,,,,,,,165.0,Lost_Ball,2203.0,165.0,136.0,80.0,,,,,,,,,,,,165.0, , , , , , ,Hannes Daube,Giacomo Cannella, , , ,80,165,1127,80.0,1156.0,
Second_Period,2,18,12231,Turnover,,,,,,,,,,,,,,,,,,,,,,,,80.0,Lost_Ball,532.0,80.0,18860.0,165.0,,,,,,,,,,,,80.0, , , , , , ,Lorenzo Bruni,Jack Larsen, , , ,80,165,1098,165.0,1127.0,
Second_Period,2,4,12231,Turnover,,,,,,,,,,,,,,,,,,,,,,,,165.0,Lost_Ball,12216.0,165.0,136.0,80.0,,,,,,,,,,,,165.0, , , , , , ,Jake Ehrhardt,Giacomo Cannella, , , ,80,165,1084,80.0,1098.0,
Second_Period,1,48,12231,Shot,,,,,,,80.0,Regular_Attack,136.0,80.0,,False,False,False,,,0.469,0.082,,,,,,,,,,,,,,,,,,,,,,,80.0, , , ,Giacomo Cannella, , , , , , , ,80,165,1068,165.0,1084.0,
Second_Period,1,39,12231,Exclusion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.0,Exclusion,136.0,80.0,2392.0,165.0,False,False,0.499,0.078,,165.0, , , , , , , , ,Giacomo Cannella,Dylan Woodhead, ,80,165,1059,80.0,1068.0,
Second_Period,1,23,12231,Shot,,,,,,,165.0,Power_Play,2205.0,165.0,,False,False,False,0.782,0.221,,,,,134.0,80.0,401.0,,,,,,,,,,,,,,,,,,165.0, , , ,Max Irving, , , , , , ,Nicholas Presciutti,80,165,1043,165.0,1059.0,
Second_Period,1,7,12231,Timeout,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165.0,165.0, , , , , , , , , , , ,80,165,1027,165.0,1043.0,1.0
Second_Period,0,53,12231,Shot,,,,,,,80.0,Regular_Attack,134.0,80.0,,False,False,False,0.177,0.089,0.224,0.912,4895.0,165.0,,,,,,,,,,,,,,,,,,,,,80.0, , , ,Nicholas Presciutti, ,Adrian Weinberg, , , , , ,80,165,1013,165.0,1027.0,
Second_Period,0,33,12231,Shot,,,,,,,165.0,Regular_Attack,15268.0,165.0,,False,False,False,0.503,0.313,0.775,0.178,,,,,,,,,,,,,,,,,,,,,,,165.0, , , ,Ryder Dodd, , , , , , , ,80,165,993,80.0,1013.0,
Second_Period,0,14,12231,Turnover,,,,,,,,,,,,,,,,,,,,,,,,80.0,Lost_Ball,141.0,80.0,15268.0,165.0,,,,,,,,,,,,80.0, , , , , , ,Tommaso Gianazza,Ryder Dodd, , , ,80,165,974,165.0,993.0,
Second_Period,0,1,12231,Shot,,,,,,,165.0,Regular_Attack,2203.0,165.0,,False,False,True,0.363,0.344,0.777,0.117,,,,,,,,,,,,,,,,,,,,,,,165.0, , , ,Hannes Daube, , , , , , , ,80,165,961,80.0,974.0,
Third_Period,8,0,12231,Swim_Off,548.0,80.0,165.0,20707.0,165.0,20707.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165.0,Francesco Cassia,Connor Ohl,Connor Ohl, , , , , , , , ,80,165,960,165.0,961.0,
Third_Period,7,32,12231,Shot,,,,,,,165.0,Regular_Attack,16660.0,165.0,,False,False,False,0.656,0.207,0.729,0.513,1365.0,80.0,,,,,,,,,,,,,,,,,,,,,165.0, , , ,Ben Liechty, ,Gianmarco Nicosia, , , , , ,80,165,932,165.0,960.0,
Third_Period,7,11,12231,Turnover,,,,,,,,,,,,,,,,,,,,,,,,165.0,Lost_Ball,2389.0,165.0,548.0,80.0,,,,,,,,,,,,165.0, , , , , , ,Marko Vavic,Francesco Cassia, , , ,80,165,911,165.0,932.0,
Third_Period,7,1,12231,Exclusion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165.0,Exclusion,12214.0,165.0,532.0,80.0,False,False,0.42,0.08,,80.0, , , , , , , , ,Chase William Dodd,Lorenzo Bruni, ,80,165,901,165.0,911.0,
Third_Period,7,0,12231,Shot,,,,,,,80.0,Penalty,6037.0,80.0,,True,False,False,0.529,0.204,0.701,0.91,,,,,,,,,,,,,,,,,,,,,,,80.0, , , ,Francesco Condemi, , , , , , , ,80,165,900,80.0,901.0,
Third_Period,6,46,12231,Shot,,,,,,,165.0,Regular_Attack,23855.0,165.0,,False,False,True,0.318,0.282,0.505,0.471,1365.0,80.0,,,,,,,,,,,,,,,,,,,,,165.0, , , ,Nicolas Saveljic, ,Gianmarco Nicosia, , , , , ,80,165,886,80.0,900.0,
Third_Period,6,18,12231,Shot,,,,,,,80.0,Regular_Attack,493.0,80.0,,False,False,False,0.271,0.148,0.448,0.521,4895.0,165.0,,,,,,,,,,,,,,,,,,,,,80.0, , , ,Edoardo Di Somma, ,Adrian Weinberg, , , , , ,80,165,858,165.0,886.0,
Third_Period,5,56,12231,Shot,,,,,,,165.0,Regular_Attack,2389.0,165.0,,False,False,False,0.342,0.288,0.099,0.293,,,,,,,,,,,,,,,,,,,,,,,165.0, , , ,Marko Vavic, , , , , , , ,80,165,836,80.0,858.0,
Third_Period,5,46,12231,Turnover,,,,,,,,,,,,,,,,,,,,,,,,80.0,Lost_Ball,532.0,80.0,2203.0,165.0,,,,,,,,,,,,80.0, , , , , , ,Lorenzo Bruni,Hannes Daube, , , ,80,165,826,165.0,836.0,
Third_Period,5,34,12231,Shot,,,,,,,165.0,Regular_Attack,2203.0,165.0,,False,False,False,0.281,0.217,,,,,548.0,80.0,401.0,,,,,,,,,,,,,,,,,,165.0, , , ,Hannes Daube, , , , , , ,Francesco Cassia,80,165,814,80.0,826.0,
Third_Period,5,17,12231,Shot,,,,,,,80.0,Regular_Attack,6037.0,80.0,,False,False,False,0.311,0.274,0.765,0.154,,,,,,,,,,,,,,,,,,,,,,,80.0, , , ,Francesco Condemi, , , , , , , ,80,165,797,165.0,814.0,
Third_Period,4,53,12231,Turnover,,,,,,,,,,,,,,,,,,,,,,,,165.0,Lost_Ball,2392.0,165.0,136.0,80.0,,,,,,,,,,,,165.0, , , , , , ,Dylan Woodhead,Giacomo Cannella, , , ,80,165,773,80.0,797.0,
Third_Period,4,39,12231,Exclusion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165.0,Exclusion,16660.0,165.0,141.0,80.0,False,False,0.55,0.085,,80.0, , , , , , , , ,Ben Liechty,Tommaso Gianazza, ,80,165,759,165.0,773.0,
Third_Period,4,37,12231,Timeout,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.0,80.0, , , , , , , , , , , ,80,165,757,80.0,759.0,1.0
Third_Period,4,19,12231,Shot,,,,,,,80.0,Power_Play,531.0,80.0,,False,False,False,0.753,0.16,0.311,0.223,,,,,,,,,,,,,,,,,,,,,,,80.0, , , ,Luca Damonte, , , , , , , ,80,165,739,80.0,757.0,
Third_Period,3,58,12231,Shot,,,,,,,165.0,Regular_Attack,15268.0,165.0,,False,False,False,0.127,0.108,,,,,141.0,80.0,401.0,,,,,,,,,,,,,,,,,,165.0, , , ,Ryder Dodd, , , , , , ,Tommaso Gianazza,80,165,718,80.0,739.0,
Third_Period,3,39,12231,Turnover,,,,,,,,,,,,,,,,,,,,,,,,80.0,Offensive_Foul,141.0,80.0,,,,,,,,,,,,,,80.0, , , , , , ,Tommaso Gianazza, , , , ,80,165,699,165.0,718.0,
Third_Period,3,18,12231,Exclusion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.0,Exclusion,1354.0,80.0,12214.0,165.0,False,False,0.757,0.137,,165.0, , , , , , , , ,Francesco Di Fulvio,Chase William Dodd, ,80,165,678,80.0,699.0,
Third_Period,3,4,12231,Shot,,,,,,,165.0,Power_Play,2392.0,165.0,12214.0,True,False,False,0.376,0.059,0.287,0.524,,,,,,,,,,,,,,,,,,,,,,,165.0, , , ,Dylan Woodhead,Chase William Dodd, , , , , , ,80,165,664,165.0,678.0,
Third_Period,2,41,12231,Shot,,,,,,,80.0,Regular_Attack,1358.0,80.0,,False,False,False,0.744,0.228,0.894,0.327,,,,,,,,,,,,,,,,,,,,,,,80.0, , , ,Alessandro Velotto, , , , , , , ,80,165,641,165.0,664.0,
Third_Period,2,14,12231,Turnover,,,,,,,,,,,,,,,,,,,,,,,,165.0,Lost_Ball,16660.0,165.0,6040.0,80.0,,,,,,,,,,,,165.0, , , , , , ,Ben Liechty,Filippo Ferrero, , , ,80,165,614,80.0,641.0,
Third_Period,2,1,12231,Shot,,,,,,,80.0,Regular_Attack,532.0,80.0,134.0,True,False,False,0.544,0.116,0.294,0.516,,,,,,,,,,,,,,,,,,,,,,,80.0, , , ,Lorenzo Bruni,Nicholas Presciutti, , , , , , ,80,165,601,165.0,614.0,
Third_Period,1,45,12231,Exclusion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.0,Exclusion,6040.0,80.0,12216.0,165.0,False,False,0.336,0.087,,165.0, , , , , , , , ,Filippo Ferrero,Jake Ehrhardt, ,80,165,585,80.0,601.0,
Third_Period,1,33,12231,Shot,,,,,,,165.0,Power_Play,23857.0,165.0,15268.0,True,False,False,0.645,0.132,0.741,0.441,1365.0,80.0,,,,,,,,,,,,,,,,,,,,,165.0, , , ,Dom Brown,Ryder Dodd,Gianmarco Nicosia, , , , , ,80,165,573,165.0,585.0,
Third_Period,1,18,12231,Turnover,,,,,,,,,,,,,,,,,,,,,,,,80.0,Lost_Ball,1354.0,80.0,4895.0,165.0,,,,,,,,,,,,80.0, , , , , , ,Francesco Di Fulvio,Adrian Weinberg, , , ,80,165,558,165.0,573.0,
Third_Period,0,52,12231,Shot,,,,,,,165.0,Regular_Attack,15268.0,165.0,,False,False,False,0.296,0.337,0.418,0.87,1365.0,80.0,,,,,,,,,,,,,,,,,,,,,165.0, , , ,Ryder Dodd, ,Gianmarco Nicosia, , , , , ,80,165,532,80.0,558.0,
Third_Period,0,42,12231,Shot,,,,,,,80.0,Regular_Attack,1354.0,80.0,,False,False,False,0.659,0.121,0.505,0.532,4895.0,165.0,,,,,,,,,,,,,,,,,,,,,80.0, , , ,Francesco Di Fulvio, ,Adrian Weinberg, , , , , ,80,165,522,165.0,532.0,
Third_Period,0,13,12231,Turnover,,,,,,,,,,,,,,,,,,,,,,,,80.0,Lost_Ball,1365.0,80.0,,,,,,,,,,,,,,80.0, , , , , , ,Gianmarco Nicosia, , , , ,80,165,493,80.0,522.0,
Fourth_Period,8,0,12231,Swim_Off,6037.0,80.0,165.0,20707.0,165.0,20707.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165.0,Francesco Condemi,Connor Ohl,Connor Ohl, , , , , , , , ,80,165,480,80.0,493.0,
Fourth_Period,7,35,12231,Shot,,,,,,,165.0,Regular_Attack,15268.0,165.0,,False,False,False,0.209,0.176,0.316,0.574,1365.0,80.0,,,,,,,,,,,,,,,,,,,,,165.0, , , ,Ryder Dodd, ,Gianmarco Nicosia, , , , , ,80,165,455,165.0,480.0,
Fourth_Period,7,19,12231,Turnover,,,,,,,,,,,,,,,,,,,,,,,,165.0,Lost_Ball,20707.0,165.0,493.0,80.0,,,,,,,,,,,,165.0, , , , , , ,Connor Ohl,Edoardo Di Somma, , , ,80,165,439,165.0,455.0,
Fourth_Period,7,1,12231,Exclusion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165.0,Exclusion,2392.0,165.0,141.0,80.0,False,False,0.573,0.081,,80.0, , , , , , , , ,Dylan Woodhead,Tommaso Gianazza, ,80,165,421,165.0,439.0,
Fourth_Period,6,41,12231,Shot,,,,,,,80.0,Power_Play,548.0,80.0,,False,False,False,0.668,0.201,0.697,0.803,4895.0,165.0,,,,,,,,,,,,,,,,,,,,,80.0, , , ,Francesco Cassia, ,Adrian Weinberg, , , , , ,80,165,401,80.0,421.0,
Fourth_Period,6,18,12231,Shot,,,,,,,165.0,Regular_Attack,20707.0,165.0,,False,False,False,0.712,0.249,,,,,548.0,80.0,401.0,,,,,,,,,,,,,,,,,,165.0, , , ,Connor Ohl, , , , , , ,Francesco Cassia,80,165,378,80.0,401.0,
Fourth_Period,6,1,12231,Shot,,,,,,,165.0,Regular_Attack,2205.0,165.0,,False,False,False,0.477,0.299,0.161,0.936,,,,,,,,,,,,,,,,,,,,,,,165.0, , , ,Max Irving, , , , , , , ,80,165,361,165.0,378.0,
Fourth_Period,5,42,12231,Exclusion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165.0,Penalty,20707.0,165.0,6037.0,80.0,False,False,0.336,0.076,,80.0, , , , , , , , ,Connor Ohl,Francesco Condemi, ,80,165,342,165.0,361.0,
Fourth_Period,5,41,12231,Shot,,,,,,,80.0,Penalty,493.0,80.0,,True,False,False,0.533,0.209,0.787,0.628,,,,,,,,,,,,,,,,,,,,,,,80.0, , , ,Edoardo Di Somma, , , , , , , ,80,165,341,80.0,342.0,
Fourth_Period,5,23,12231,Exclusion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.0,Exclusion,532.0,80.0,16660.0,165.0,False,False,0.662,0.165,,165.0, , , , , , , , ,Lorenzo Bruni,Ben Liechty, ,80,165,323,80.0,341.0,
Fourth_Period,5,20,12231,Shot,,,,,,,165.0,Power_Play,16660.0,165.0,,False,False,False,0.61,0.157,0.487,0.332,,,,,,,,,,,,,,,,,,,,,,,165.0, , , ,Ben Liechty, , , , , , , ,80,165,320,165.0,323.0,
Fourth_Period,4,58,12231,Turnover,,,,,,,,,,,,,,,,,,,,,,,,80.0,Offensive_Foul,493.0,80.0,,,,,,,,,,,,,,80.0, , , , , , ,Edoardo Di Somma, , , , ,80,165,298,165.0,320.0,
Fourth_Period,4,43,12231,Shot,,,,,,,165.0,Regular_Attack,2203.0,165.0,,True,False,True,0.446,0.26,0.692,0.981,,,,,,,,,,,,,,,,,,,,,,,165.0, , , ,Hannes Daube, , , , , , , ,80,165,283,80.0,298.0,
Fourth_Period,4,29,12231,Exclusion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165.0,Exclusion,18860.0,165.0,532.0,80.0,False,True,,,,80.0, , , , , , , , ,Jack Larsen,Lorenzo Bruni, ,80,165,269,165.0,283.0,
Fourth_Period,4,29,12231,Exclusion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.0,Exclusion,532.0,80.0,18860.0,165.0,False,True,,,,165.0, , , , , , , , ,Lorenzo Bruni,Jack Larsen, ,80,165,269,80.0,269.0,
Fourth_Period,4,11,12231,Shot,,,,,,,80.0,Regular_Attack,1354.0,80.0,,False,False,False,0.548,0.3,0.696,0.891,4895.0,165.0,,,,,,,,,,,,,,,,,,,,,80.0, , , ,Francesco Di Fulvio, ,Adrian Weinberg, , , , , ,80,165,251,165.0,269.0,
Fourth_Period,4,1,12231,Turnover,,,,,,,,,,,,,,,,,,,,,,,,165.0,Lost_Ball,2389.0,165.0,1365.0,80.0,,,,,,,,,,,,165.0, , , , , , ,Marko Vavic,Gianmarco Nicosia, , , ,80,165,241,80.0,251.0,
Fourth_Period,3,38,12231,Exclusion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165.0,Exclusion,2392.0,165.0,493.0,80.0,False,False,0.513,0.059,,80.0, , , , , , , , ,Dylan Woodhead,Edoardo Di Somma, ,80,165,218,165.0,241.0,
Fourth_Period,3,18,12231,Shot,,,,,,,80.0,Power_Play,136.0,80.0,,False,False,False,0.74,0.184,0.744,0.306,,,,,,,,,,,,,,,,,,,,,,,80.0, , , ,Giacomo Cannella, , , , , , , ,80,165,198,80.0,218.0,
Fourth_Period,2,56,12231,Shot,,,,,,,165.0,Regular_Attack,15268.0,165.0,,False,False,False,0.54,0.393,0.917,0.638,,,,,,,,,,,,,,,,,,,,,,,165.0, , , ,Ryder Dodd, , , , , , , ,80,165,176,80.0,198.0,
Fourth_Period,2,32,12231,Timeout,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.0,80.0, , , , , , , , , , , ,80,165,152,165.0,176.0,1.0
Fourth_Period,2,32,12231,Exclusion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165.0,Exclusion,12216.0,165.0,532.0,80.0,False,False,0.499,0.086,,80.0, , , , , , , , ,Jake Ehrhardt,Lorenzo Bruni, ,80,165,152,80.0,152.0,
Fourth_Period,2,18,12231,Timeout,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165.0,165.0, , , , , , , , , , , ,80,165,138,80.0,152.0,1.0
Fourth_Period,2,18,12231,Shot,,,,,,,80.0,Power_Play,136.0,80.0,493.0,True,False,False,0.536,0.204,0.23,0.444,,,,,,,,,,,,,,,,,,,,,,,80.0, , , ,Giacomo Cannella,Edoardo Di Somma, , , , , , ,80,165,138,165.0,138.0,
Fourth_Period,2,8,12231,Exclusion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.0,Exclusion,1358.0,80.0,2389.0,165.0,False,False,0.437,0.084,,165.0, , , , , , , , ,Alessandro Velotto,Marko Vavic, ,80,165,128,80.0,138.0,
Fourth_Period,2,3,12231,Shot,,,,,,,165.0,Power_Play,15268.0,165.0,,True,False,False,0.384,0.212,0.761,0.62,,,,,,,,,,,,,,,,,,,,,,,165.0, , , ,Ryder Dodd, , , , , , , ,80,165,123,165.0,128.0,
Fourth_Period,1,38,12231,Turnover,,,,,,,,,,,,,,,,,,,,,,,,80.0,Lost_Ball,136.0,80.0,2389.0,165.0,,,,,,,,,,,,80.0, , , , , , ,Giacomo Cannella,Marko Vavic, , , ,80,165,98,165.0,123.0,
Fourth_Period,1,19,12231,Turnover,,,,,,,,,,,,,,,,,,,,,,,,165.0,Lost_Ball,2203.0,165.0,532.0,80.0,,,,,,,,,,,,165.0, , , , , , ,Hannes Daube,Lorenzo Bruni, , , ,80,165,79,80.0,98.0,
Fourth_Period,0,48,12231,Shot,,,,,,,80.0,Regular_Attack,532.0,80.0,,False,False,False,0.5,0.147,0.372,0.968,4895.0,165.0,,,,,,,,,,,,,,,,,,,,,80.0, , , ,Lorenzo Bruni, ,Adrian Weinberg, , , , , ,80,165,48,165.0,79.0,
Fourth_Period,0,40,12231,Exclusion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.0,Exclusion,134.0,80.0,2203.0,165.0,False,False,0.577,0.106,,165.0, , , , , , , , ,Nicholas Presciutti,Hannes Daube, ,80,165,40,80.0,48.0,
Fourth_Period,0,32,12231,Exclusion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.0,Exclusion,136.0,80.0,2389.0,165.0,False,False,0.313,0.086,,165.0, , , , , , , , ,Giacomo Cannella,Marko Vavic, ,80,165,32,165.0,40.0,
Fourth_Period,0,22,12231,Shot,,,,,,,165.0,Power_Play,2205.0,165.0,,False,False,False,0.493,0.207,0.43,0.524,1365.0,80.0,,,,,,,,,,,,,,,,,,,,,165.0, , , ,Max Irving, ,Gianmarco Nicosia, , , , , ,80,165,22,165.0,32.0,
Fourth_Period,0,16,12231,Shot,,,,,,,165.0,Power_Play,2203.0,165.0,,False,False,False,0.535,0.244,,,,,6037.0,80.0,401.0,,,,,,,,,,,,,,,,,,165.0, , , ,Hannes Daube, , , , , , ,Francesco Condemi,80,165,16,165.0,22.0,
First_Period,8,0,12232,Swim_Off,4822.0,81.0,78.0,1029.0,78.0,1029.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.0,Nikolaos Gkillas,Vasilije Martinovic,Vasilije Martinovic, , , , , , , , ,81,78,1920,165.0,16.0,
First_Period,7,38,12232,Turnover,,,,,,,,,,,,,,,,,,,,,,,,78.0,Offensive_Foul,1422.0,78.0,,,,,,,,,,,,,,78.0, , , , , , ,Nemanja Vico, , , , ,81,78,1898,78.0,1920.0,
First_Period,7,13,12232,Shot,,,,,,,81.0,Regular_Attack,4822.0,81.0,,False,False,False,0.679,0.34,,,,,733.0,78.0,401.0,,,,,,,,,,,,,,,,,,81.0, , , ,Nikolaos Gkillas, , , , , , ,Strahinja Rasovic,81,78,1873,78.0,1898.0,
First_Period,6,50,12232,Turnover,,,,,,,,,,,,,,,,,,,,,,,,78.0,Lost_Ball,464.0,78.0,18882.0,81.0,,,,,,,,,,,,78.0, , , , , , ,Nikola Jaksic,Nikolaos Papanikolaou, , , ,81,78,1850,81.0,1873.0,
First_Period,6,40,12232,Shot,,,,,,,81.0,Regular_Attack,18882.0,81.0,,False,False,False,0.546,0.292,0.852,0.319,,,,,,,,,,,,,,,,,,,,,,,81.0, , , ,Nikolaos Papanikolaou, , , , , , , ,81,78,1840,78.0,1850.0,
First_Period,6,19,12232,Turnover,,,,,,,,,,,,,,,,,,,,,,,,78.0,Lost_Ball,1422.0,78.0,18882.0,81.0,,,,,,,,,,,,78.0, , , , , , ,Nemanja Vico,Nikolaos Papanikolaou, , , ,81,78,1819,81.0,1840.0,
First_Period,6,0,12232,Exclusion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.0,Exclusion,496.0,78.0,128.0,81.0,False,False,0.5,0.124,,81.0, , , , , , , , ,Dusan Mandic,Dimitrios Nikolaidis, ,81,78,1800,78.0,1819.0,
First_Period,5,49,12232,Shot,,,,,,,81.0,Power_Play,1334.0,81.0,,False,False,False,0.31,0.195,,,,,1059.0,78.0,401.0,,,,,,,,,,,,,,,,,,81.0, , , ,Stylianos Argyropoulos, , , , , , ,Petar Jaksic,81,78,1789,81.0,1800.0,
First_Period,5,46,12232,Shot,,,,,,,81.0,Power_Play,18882.0,81.0,,True,False,False,0.438,0.144,0.551,0.516,718.0,78.0,,,,,,,,,,,,,,,,,,,,,81.0, , , ,Nikolaos Papanikolaou, ,Radoslav Filipovic, , , , , ,81,78,1786,81.0,1789.0,
First_Period,5,27,12232,Exclusion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.0,Exclusion,4820.0,81.0,,,False,False,,,,78.0, , , , , , , , ,Evangelos Pouros, , ,81,78,1767,81.0,1786.0,
First_Period,5,19,12232,Turnover,,,,,,,,,,,,,,,,,,,,,,,,78.0,Lost_Ball,439.0,78.0,18882.0,81.0,,,,,,,,,,,,78.0, , , , , , ,Viktor Rasovic,Nikolaos Papanikolaou, , , ,81,78,1759,78.0,1767.0,
First_Period,4,54,12232,Turnover,,,,,,,,,,,,,,,,,,,,,,,,81.0,Lost_Ball,1334.0,81.0,733.0,78.0,,,,,,,,,,,,81.0, , , , , , ,Stylianos Argyropoulos,Strahinja Rasovic, , , ,81,78,1734,78.0,1759.0,
First_Period,4,32,12232,Exclusion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.0,Exclusion,4822.0,81.0,381.0,78.0,False,False,0.383,0.085,,78.0, , , , , , , , ,Nikolaos Gkillas,Sava Randjelovic, ,81,78,1712,81.0,1734.0,
First_Period,4,20,12232,Shot,,,,,,,78.0,Regular_Attack,1029.0,78.0,,False,False,False,0.258,0.17,,,,,177.0,81.0,401.0,,,,,,,,,,,,,,,,,,78.0, , , ,Vasilije Martinovic, , , , , , ,Konstantinos Kakaris,81,78,1700,78.0,1712.0,
First_Period,4,4,12232,Shot,,,,,,,81.0,Regular_Attack,1328.0,81.0,,False,False,False,0.543,0.213,0.512,0.598,718.0,78.0,,,,,,,,,,,,,,,,,,,,,81.0, , , ,Konstantinos Genidounias, ,Radoslav Filipovic, , , , , ,81,78,1684,78.0,1700.0,
First_Period,3,38,12232,Exclusion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.0,Exclusion,867.0,81.0,464.0,78.0,False,False,0.308,0.099,,78.0, , , , , , , , ,Efstathios Kalogeropoulos,Nikola Jaksic, ,81,78,1658,81.0,1684.0,
